37.722340, -122.450523, 39
37.727713, -122.450523, 44
37.733086, -122.450523, 45
37.738460, -122.450523, 41
37.743833, -122.450523, 34
37.749206, -122.450523, 41
37.754579, -122.450523, 41
37.759953, -122.450523, 39
37.765326, -122.450523, 31
37.770699, -122.450523, 34
37.776072, -122.450523, 37
37.781446, -122.450523, 36
37.786819, -122.450523, 38
37.792192, -122.450523, 43
37.797565, -122.450523, 40
37.802939, -122.450523, 39
37.700847, -122.456820, 73
37.706220, -122.456820, 50
37.711593, -122.456820, 48
37.716967, -122.456820, 46
37.722340, -122.456820, 46
37.727713, -122.456820, 44
37.733086, -122.456820, 41
37.738460, -122.456820, 43
37.743833, -122.456820, 34
37.749206, -122.456820, 35
37.754579, -122.456820, 45
37.759953, -122.456820, 47
37.765326, -122.456820, 32
37.770699, -122.456820, 39
37.776072, -122.456820, 38
37.781446, -122.456820, 36
37.786819, -122.456820, 37
37.792192, -122.456820, 46
37.797565, -122.456820, 46
37.802939, -122.456820, 53
37.700847, -122.463117, 54
37.706220, -122.463117, 46
37.711593, -122.463117, 46
37.716967, -122.463117, 48
37.722340, -122.463117, 46
37.727713, -122.463117, 46
37.733086, -122.463117, 47
37.738460, -122.463117, 38
37.743833, -122.463117, 37
37.749206, -122.463117, 39
37.754579, -122.463117, 37
37.759953, -122.463117, 37
37.765326, -122.463117, 36
37.770699, -122.463117, 39
37.776072, -122.463117, 37
37.781446, -122.463117, 36
37.786819, -122.463117, 40
37.792192, -122.463117, 51
37.797565, -122.463117, 56
37.802939, -122.463117, 58
37.700847, -122.469414, 48
37.706220, -122.469414, 38
37.711593, -122.469414, 42
37.716967, -122.469414, 44
37.722340, -122.469414, 46
37.727713, -122.469414, 42
37.733086, -122.469414, 38
37.738460, -122.469414, 32
37.743833, -122.469414, 40
37.749206, -122.469414, 43
37.754579, -122.469414, 47
37.759953, -122.469414, 36
37.765326, -122.469414, 36
37.770699, -122.469414, 37
37.776072, -122.469414, 38
37.781446, -122.469414, 38
37.786819, -122.469414, 43
37.792192, -122.469414, 55
37.797565, -122.469414, 60
37.802939, -122.469414, 53
37.700847, -122.475712, 50
37.706220, -122.475712, 52
37.711593, -122.475712, 50
37.716967, -122.475712, 44
37.722340, -122.475712, 42
37.727713, -122.475712, 42
37.733086, -122.475712, 38
37.738460, -122.475712, 40
37.743833, -122.475712, 38
37.749206, -122.475712, 39
37.754579, -122.475712, 40
37.759953, -122.475712, 39
37.765326, -122.475712, 39
37.770699, -122.475712, 44
37.776072, -122.475712, 41
37.781446, -122.475712, 40
37.786819, -122.475712, 46
37.792192, -122.475712, 55
37.797565, -122.475712, 58
37.802939, -122.475712, 47
37.700847, -122.482009, 53
37.706220, -122.482009, 56
37.711593, -122.482009, 60
37.716967, -122.482009, 50
37.722340, -122.482009, 49
37.727713, -122.482009, 49
37.733086, -122.482009, 43
37.738460, -122.482009, 45
37.743833, -122.482009, 43
37.749206, -122.482009, 45
37.754579, -122.482009, 46
37.759953, -122.482009, 43
37.765326, -122.482009, 41
37.770699, -122.482009, 47
37.776072, -122.482009, 45
37.781446, -122.482009, 43
37.786819, -122.482009, 49
37.792192, -122.482009, 52
37.700847, -122.488306, 53
37.706220, -122.488306, 61
37.711593, -122.488306, 59
37.733086, -122.488306, 50
37.738459, -122.488306, 48
37.743832, -122.488306, 45
37.749206, -122.488306, 49
37.754579, -122.488306, 49
37.759952, -122.488306, 47
37.765325, -122.488306, 46
37.770699, -122.488306, 51
37.776072, -122.488306, 47
37.781445, -122.488306, 46
37.786818, -122.488306, 52
37.733086, -122.494603, 48
37.738459, -122.494603, 48
37.743832, -122.494603, 45
37.749206, -122.494603, 50
37.754579, -122.494603, 49
37.759952, -122.494603, 47
37.765325, -122.494603, 49
37.770699, -122.494603, 49
37.776072, -122.494603, 45
37.781445, -122.494603, 48
37.786818, -122.494603, 55
37.733086, -122.500900, 52
37.738459, -122.500900, 48
37.743832, -122.500900, 49
37.749206, -122.500900, 55
37.754579, -122.500900, 52
37.759952, -122.500900, 50
37.765325, -122.500900, 53
37.770699, -122.500900, 51
37.776072, -122.500900, 50
37.781445, -122.500900, 53
37.786818, -122.500900, 64
37.733086, -122.507197, 51
37.738459, -122.507197, 51
37.743832, -122.507197, 52
37.749206, -122.507197, 54
37.754579, -122.507197, 54
37.759952, -122.507197, 51
37.765325, -122.507197, 56
37.770699, -122.507197, 50
37.776072, -122.507197, 53
37.781445, -122.507197, 56
37.786818, -122.507197, 66
